53.5480786,9.9563706
53.5480372,9.9564028
53.5480117,9.9564725
53.54799260000001,9.9565476
53.5479735,9.956617400000003
53.5479512,9.9566978
53.5479257,9.956772899999999
53.5479002,9.956842700000001
53.5478715,9.9569339
53.5478492,9.957019699999998
53.5478332,9.9570948
53.5478109,9.9571806
53.5477982,9.957261100000002
53.5478045,9.957346900000001
53.54781729999999,9.957421999999998
53.54783960000001,9.9575078
53.54786190000001,9.957583
53.547890599999995,9.957679499999998
53.54791290000001,9.95776
53.5479448,9.9578404
53.5479766,9.9579316
53.5480053,9.9580282
53.548034,9.958103300000001
53.5480627,9.958189100000002
53.5480882,9.9582696
53.548116900000004,9.9583393
53.5481519,9.9584198
53.5481902,9.958494900000002
53.54823160000001,9.9585593
53.5482858,9.958580699999999
53.5483432,9.95857
53.5484006,9.9585432
53.5484515,9.958511
53.548493,9.9584466
53.548528,9.958387599999998
53.5485663,9.958323200000002
53.54860450000001,9.958258900000002
53.548646,9.9581891
53.5486842,9.958114000000002
53.5487256,9.958038899999998
53.5487639,9.9579692
53.54879580000001,9.957910200000002
53.5488276,9.9578404
53.548859500000006,9.95776
53.5488754,9.9576902
53.5488436,9.957599
53.5488021,9.9575186
53.548760699999995,9.9574381
53.5487256,9.9573684
53.54867779999999,9.9572879
53.54863,9.9572182
53.5485854,9.957143100000001
53.54854400000001,9.9570841
53.548489800000006,9.957003600000002
53.548448400000005,9.9569392
53.5484069,9.9568748
53.548362299999994,9.9568105
53.5483145,9.95673
53.5482571,9.956654899999998
53.5482093,9.9565744
53.54816470000001,9.9565154
53.5481201,9.956435
